              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               1              95       84.769196             N/A      629.401001      735.528564       13.250865        0.910012        0.020000        2.990242        mushroom             yes        4.545166            5859        0.882568      632.553711      735.122925       13.503555      478.803925
               3             118      189.008408             N/A      469.795776      569.127625       61.451550        0.990316        0.020000        2.983693        mushroom             yes        2.295964            9933        0.542814      466.789032      567.710022       61.584827      396.512451
               5             136       31.412798             N/A      489.031067      584.384399       26.136654        0.718905        0.020000        2.992294        mushroom             yes       -1.841560           12908        0.514513      489.748352      587.783447       26.024960      368.671234
               6             130      110.806091             N/A      527.882629      525.059387       38.427048        1.190595        0.020000        2.990296        mushroom             yes       -0.436822           12028        0.000000      531.020813      525.820801       38.402428      286.315948
               8              83       18.456057             N/A      622.020813      445.207733       31.348574        0.515453        0.020000        2.991251        mushroom             yes       -6.021718            3638        0.472856      625.962708      443.944305       30.911917      159.256409
               9             117      292.609436             N/A      238.706772      479.269745       58.302711        0.986472        0.020000        2.990381        mushroom             yes      -13.506942            9521        0.000000      241.095108      477.450531       57.581543      585.054138
              10              66      309.027100             N/A      626.818787      506.748016       58.133709        0.726776        0.020000        2.987886        mushroom             yes       -0.092881             430        0.445839      624.216003      506.088562       58.129356      233.214340
              11              85      220.981018             N/A      700.070190      565.349976       36.427345        1.102869        0.020000        2.991345        mushroom             yes       -5.782934            3898        0.000000      702.949768      564.841248       36.131199      320.366547
              12             148      197.171906             N/A      318.268707      437.813324       45.568359        1.074470        0.020000        2.986596        mushroom             yes       -2.587458           14552        0.000000      316.786774      440.622284       45.424839      473.442200
              13             130      110.806091             N/A      522.945251      542.966858       37.766434        0.740576             N/A        2.989612          stubby             yes        0.322346           12068        0.729407      522.342773      539.561707       37.785889      307.968475
              16              88      261.424835             N/A      573.000000      635.204529       19.271730        0.658657        0.020000        2.994106        mushroom             yes        2.862501            4872        0.078013      570.336731      633.903564       19.419937      379.902344
              17              92      118.889519             N/A      630.704712      671.536743       17.281958        1.153188        0.020000        2.982539        mushroom             yes       -6.876618            5569        0.000000      627.373047      669.887085       16.833605      403.631348
              18             116      337.692505             N/A      267.601593      481.516327       52.100189        1.272804        0.020000        2.988643        mushroom             yes        6.936633            9455        0.000000      267.716827      484.823761       52.502823      555.302002
              20              88      261.424835             N/A      625.218750      545.753784       21.943344        0.832507        0.020000        2.986523        mushroom             yes        8.829142            4717        0.023987      623.028992      543.831360       22.395956      270.231659
              21             121      138.269318             N/A      360.570709      801.330017       83.170502        0.308807        0.020000        2.996888            thin             yes      -25.332746           10308        0.642644      357.761841      800.938354       81.827927      716.568176
              22              66      309.027100             N/A      642.412048      450.962799       54.295078        0.693045        0.020000        2.994299        mushroom             yes       -0.145672             380        0.929990      645.622925      450.971039       54.286915      171.533585
              24              97      174.060059             N/A      654.788757      887.259094       12.688278        1.096188        0.200000        2.974159        mushroom             yes      -12.038971            6323        0.226510      652.976196      888.828552       12.176944      642.616211
