              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
              35              32        1.097118             N/A      657.762878      225.789505       44.183655        0.942311        0.025000        2.574472        mushroom             yes       57.494739            2165        0.000000      657.940002      227.195114       46.407017       91.259354
              36              97       64.204529             N/A      592.300171      164.323120       75.315132        0.687696        0.025000        2.468799        mushroom             yes       47.111540            6523        0.766167      593.360840      162.451218       77.631378       45.850185
              37             154      212.788116             N/A       35.021305      177.780014       99.804947        1.074005        0.025000        2.122588        mushroom             yes      -76.141129           11279        0.028084       35.175274      177.419937       98.217621      615.009705
              38             150      128.266312             N/A      140.249985      236.585938       95.969658        0.350876        0.025000        2.746210        mushroom             yes      -28.506011           10978        0.694253      139.217468      234.648788       94.777496      475.433929
              39              28       73.639229             N/A      606.735962      229.463837       45.835991        0.694715        0.025000        2.577081        mushroom             yes       42.860553            1998        0.696237      608.539246      229.052170       47.552444       52.058426
              40              88      129.165054             N/A      674.220581      161.407379       43.750626        0.670778        0.025000        2.719324        mushroom             yes      -11.244634            5637        0.924985      673.684204      164.309250       43.163918      112.257050
              41             102       39.603603             N/A      580.436768      181.499985       48.494240        0.399750        0.025000        2.850315        mushroom             yes      -14.428171            6921        0.404146      581.200745      185.808716       47.368397       11.635718
              42              93      129.874695             N/A      689.359253       61.393196       87.986183        0.683216        0.565187        2.330595        mushroom             yes      -81.880228            6279        0.000000      689.590149       61.059849       85.143990      178.445984
              43              44       14.948254             N/A      593.250000      181.205765       36.825115        0.268882        0.025000        2.733937            thin             yes       61.985410            3135        0.644656      594.669800      185.376221       45.105587        3.423831
              44               6      139.084473             N/A      603.411377      103.567963       44.219299        0.690487        0.025000        2.741755        mushroom             yes      -26.115813             312        0.000000      604.469421      105.977982       42.928974       94.700211
              45              31       50.036396             N/A      650.999695      227.755768       47.317932        0.630740        0.381710        2.244213        mushroom             yes       -6.271306            2156        0.000000      652.237610      226.001877       47.082016       84.217941
              46             105      119.934967             N/A      518.963501      258.750000       38.683380        0.403077        0.025000        2.733949        mushroom             yes      -85.690201            7040        0.299073      518.830444      258.474457       34.623138      129.074417
              47              18       27.375626             N/A      589.133606      173.231384       28.794788        0.456953        0.025000        2.641322        mushroom             yes      -53.198278            1209        0.632876      588.345520      174.673828       26.597757       27.895531
              48              50      127.078552             N/A      539.647278      239.359161       21.991611        0.442636        0.025000        2.713957        mushroom             yes      -71.657648            3265        0.125682      540.199463      240.157104       19.064737      104.063042
              49             128       70.201836             N/A      396.429810      204.052917       58.734951        0.670166        0.025000        2.377568        mushroom             yes       15.762870            8549        0.001460      396.372406      206.620758       59.459961      203.655777
              50             120       92.863029             N/A      498.697876      198.463730       41.280857        0.679216        0.387573        2.247135        mushroom             yes       18.437545            7817        0.467469      498.374481      200.351440       41.919357      102.065689
              51             142       69.142433             N/A       83.203102      373.430969      122.455582        0.460045             N/A        2.320502            thin             yes       74.123353           10066        0.000000       82.683395      373.425995      124.282936      612.465271
              52              57       19.730701             N/A      612.472534      205.923386       34.032768        0.650045        0.025000        2.592315        mushroom             yes       79.739640            3617        0.082364      612.598267      206.465286       37.105953       32.578640
              53              88      129.165054             N/A      651.489807      159.754425       50.623428        0.677950        0.025000        2.746992        mushroom             yes      -69.727273            5602        0.100145      650.749023      161.341843       45.880875       87.809647
              54             154      212.788116             N/A       36.897686      179.431335       95.323677        0.424484        0.025000        2.755095        mushroom             yes       52.467433           11279        0.733485       38.150345      178.407776       97.429375      611.685242
              55              54      116.960869             N/A      621.232178      175.019470       17.354742        0.576679        0.025000        2.852700        mushroom             yes       72.600699            3479        0.000000      622.068481      174.223892       21.038191       56.746784
              56             154      212.788116             N/A      107.874924      222.234924       95.232841        0.677806        0.025000        2.151307        mushroom             yes       54.035658           11185        0.380725      108.011383      223.302643       96.716324      517.762085
              57              50      127.078552             N/A      556.051208      235.510025       18.980247        0.835301        0.025000        2.655331        mushroom             yes       -7.139697            3240        0.912903      554.323425      233.068451       18.605585       86.111839
              58              71       39.206440             N/A      637.642700      231.370285       20.644604        0.650203        0.025000        2.664140        mushroom             yes      -60.867201            4485        0.000000      636.597351      230.241028       17.883604       73.762909
              59               3      140.607071             N/A      546.329590      141.304764       33.854553        0.914560        0.336609        2.289694        mushroom             yes       10.123354              79        0.390336      546.000183      143.499939       34.250885       73.393456
              60               3      140.607071             N/A      478.487610      122.750000       30.054815        0.437831        0.025000        2.814725        mushroom             yes        6.980483             190        0.781079      479.484741      119.679993       30.450033      148.288788
              61             154      212.788116             N/A       14.780273      139.373398       76.990387        0.581947             N/A        2.584607          stubby             yes       79.197446           11364        0.373687       14.444941      138.985962       79.675835      679.158630
              62              89      120.721252             N/A      670.887024      164.785583       51.762035        0.672773        0.025000        2.511191        mushroom             yes       12.265540            5792        0.424026      671.446228      162.277252       52.320747      109.823479
              63               8      139.167603             N/A      557.564148      129.421326       31.216494        0.630137        0.025000        2.683775        mushroom             yes       78.139409             760        0.265400      557.214783      128.727402       34.915791       76.381760
              64             125        4.346307             N/A      497.619171      201.719162       53.548161        0.681345             N/A        2.542789          stubby             yes       59.098016            8374        0.284985      498.438995      199.902802       56.877636       97.914574
              65             141      181.210663             N/A      181.936508      276.977448      109.523468        0.758037        0.025000        2.093360        mushroom             yes       20.717489            9879        0.606565      180.880066      276.082428      110.047150      452.667297
              66             134      170.522858             N/A      119.718742      376.716187       39.068680        0.707570        0.535522        2.601736        mushroom             yes        7.502788            9199        0.000000      122.527740      377.287811       39.446213      607.079163
              67              54      116.960869             N/A      651.860229      171.775848       14.653805        0.942780        0.025000        2.709115        mushroom             yes       16.658649            3519        0.661376      651.937805      168.522644       15.627531       88.859497
              68              86      129.152664             N/A      680.339111      124.458733       53.078552        0.440711        0.025000        2.730402        mushroom             yes      -19.369267            5482        0.615077      679.825806      121.341675       51.967983      122.008965
              69              74        8.379907             N/A      601.500061      163.597717       54.313656        0.352881        0.025000        2.714347        mushroom             yes       73.597620            4634        0.000000      602.022583      164.555511       58.020172       24.449324
              70             149      142.712387             N/A       86.758354      179.484146      158.084457        0.732196        0.025000        2.104031        mushroom             yes       66.810898           10801        0.000000       86.932137      180.065033      159.499863      555.965088
              71              28       73.639229             N/A      609.721191      229.097275       44.589905        0.201662        0.025000        2.752499            thin             yes       68.491753            1998        0.879949      608.556641      229.216156       47.560398       51.948803
              72              54      116.960869             N/A      646.415466      167.305801       18.586813        0.377394        0.025000        2.741579        mushroom             yes      -52.924459            3513        0.000000      646.964539      169.221207       15.949850       83.968697
