              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               0             169      123.810394             N/A      495.587128       90.881653       56.859196        0.685595        0.025000        2.490586        mushroom             yes        6.382712           13097        0.887783      493.192291       92.569595       57.186943      163.093338
               1             146      232.575439             N/A       46.950420       85.783821      101.792992        0.258041             N/A        2.842258          stubby             yes      -55.048061           10685        0.552040       45.377510       86.264015       99.440094      626.937195
               2              81       79.218704             N/A      552.954773       65.098152       31.075352        0.895297        0.025000        2.471867        mushroom             yes       -7.229507            5090        0.102844      555.145752       63.542160       30.734463      158.486404
               3              28       73.639412             N/A      606.500000      246.250015       46.023891        0.474519        0.025000        2.984264        mushroom             yes       -6.467599            2027        0.276018      609.863770      245.869781       45.640137       69.596634
               4              16       79.076584             N/A      516.794128      197.386734        5.306440        0.921677        0.516392        2.333445        mushroom             yes        3.671407            1161        0.582912      517.197388      195.266602        5.444920      107.080284
               5             108       27.722277             N/A      521.000000      205.999985       23.894056        0.507305        0.025000        2.950230        mushroom             yes        3.149150            7394        0.893140      518.236511      203.405563       24.102604       93.566612
               6              72      101.197670             N/A      645.250000      215.749985       18.157635        0.349794        0.025000        2.927162            thin             yes       -0.864208            4529        0.000000      644.405029      212.302994       18.104099       77.006584
               7               8      139.166428             N/A      562.195923      129.875137       31.503168        0.280100        0.025000        2.943841            thin             yes       64.049193             752        0.527456      561.754150      131.191788       34.356819       71.069298
               8             153       29.996590             N/A       66.585304      280.575806       36.061321        1.015440        0.025000        2.880191        mushroom             yes       -4.042944           11314        0.000000       62.730099      279.558014       35.779499      611.823181
               9               6      139.085953             N/A      588.823608      120.587936       40.030148        0.652480        0.025000        2.906138        mushroom             yes        0.840068             281        0.317200      591.652893      122.451340       40.079823       73.408775
              10              49       27.892553             N/A      574.024414      236.264297       11.657248        0.466260        0.025000        2.766194        mushroom             yes      -14.611849            3194        0.000000      571.601990      235.505997       10.995500       79.597282
              11              72      101.197670             N/A      673.046448      210.391678       15.444736        0.830435        0.531533        2.343001        mushroom             yes       15.418793            4566        0.506173      673.875061      208.021622       16.137192      108.094650
              12              89      120.720848             N/A      646.677795      154.481186       51.546154        0.755052        0.025000        2.588751        mushroom             yes      -20.423158            5757        0.000000      647.327026      156.785004       50.654900       82.212921
              13              72      101.197670             N/A      687.550964      205.040878       17.601366        0.598110        0.025000        2.763382        mushroom             yes      -63.711854            4580        0.786572      688.125000      206.554993       14.323300      122.790413
              14              47       22.719458             N/A      594.932800      200.112488       30.088665        0.652649        0.025000        2.748279        mushroom             yes      -22.506632            3146        0.420985      593.208191      197.897537       28.925510       28.496044
              15             154      212.788986             N/A      129.711319      239.240128       92.474808        0.025000             N/A        2.836320          stubby             yes       66.348795           11317        0.754135      128.354584      238.840363       95.704384      487.910126
              16             146      232.575439             N/A       47.737495       83.638733       99.516632        0.652825        0.025000        2.916547        mushroom             yes        4.232036           10689        0.484187       44.214802       83.919525       99.778130      630.714722
              17             128       70.202179             N/A      453.228882      205.848038       54.829269        1.104381        0.422806        2.303131        mushroom             yes       21.274594            8659        0.579022      453.915588      203.476837       55.790489      145.520493
              18              91       96.069214             N/A      642.436157      145.468033       85.356178        0.625623        0.025000        2.701782        mushroom             yes       17.801859            5975        0.373990      640.551392      143.326752       86.272156       82.113487
              19               7      149.263748             N/A      566.685059        9.903676       33.430458        0.951680        0.628747        2.372270        mushroom             yes       59.905304             703        0.000000      567.771973       10.087100       35.332401      196.399155
              20              51       38.004112             N/A      588.000000      230.043228       14.695534        0.430664        0.025000        2.923850        mushroom             yes      -38.479398            3405        0.121690      590.144470      229.258911       12.880577       72.130554
              21             166      133.326340             N/A      518.303284      171.636887       57.498375        0.684448        0.401391        2.338202        mushroom             yes      -35.097068           12478        0.180370      519.022217      170.037598       56.266163       85.345543
              22              44       14.948734             N/A      598.497192      190.164154       36.414581        0.663150        0.574544        2.599052        mushroom             yes       69.359160            3139        0.687724      599.581177      191.382980       40.744740       18.529362
              23             141      181.209671             N/A      172.727234      282.176086      110.470596        0.550720        0.414862        2.484066        mushroom             yes       42.333276           10041        0.280141      173.833969      282.886902      111.668861      463.422302
              24              89      120.720848             N/A      697.415710      158.534576       54.041924        0.586775        0.025000        2.935361        mushroom             yes      -10.928922            5828        0.104446      696.387817      161.649567       53.408539      137.120270
              25              72      101.197670             N/A      706.031616      198.738129        9.473973        0.584896        0.025000        2.719534        mushroom             yes       -9.883534            4606        0.596476      707.039917      201.567413        8.950653      145.389008
              26              95       13.452339             N/A      596.831604      157.364731       61.940430        0.624841        0.025000        2.670337        mushroom             yes       56.581051            6511        0.645692      597.231689      159.009460       64.505684       31.783344
              27             146      232.575439             N/A      169.835159      169.628235      102.139420        0.700957        0.025000        2.553316        mushroom             yes       -2.094195           10495        0.584554      167.176483      169.591003      102.042191      465.555206
              28              54      116.960205             N/A      647.028198      169.500015       19.974218        0.243835        0.206968        2.680315            thin             yes      -85.933792            3512        0.000000      646.965027      169.220993       15.949900       82.833992
              29             107       75.380997             N/A      478.319122      226.399490       11.171072        0.840736        0.025000        2.549742        mushroom             yes      -72.171630            7369        0.495331      477.480835      226.151550        8.452929      146.299622
              30             146      232.575439             N/A       87.069466      127.150932       97.064636        0.709831        0.358977        2.266316        mushroom             yes      -26.364630           10620        0.000000       88.258484      125.894264       96.207176      566.924438
              31              40      136.966629             N/A      598.432556      249.819763       52.344440        0.773861        0.025000        2.774956        mushroom             yes        2.445033            2647        0.639023      595.448792      250.034286       52.472176       76.803848
              32              88      129.166031             N/A      673.272522      167.075439       42.790543        0.633259        0.025000        2.697122        mushroom             yes        7.414521            5637        0.453985      673.722290      164.316360       43.154335      112.532722
              33              32        1.097209             N/A      657.762878      225.789505       44.183655        0.942311        0.025000        2.574821        mushroom             yes       57.505312            2163        0.057092      657.940308      227.194565       46.407127       90.013336
              34              97       64.203850             N/A      592.300171      164.323120       75.315132        0.687696        0.025000        2.468975        mushroom             yes       47.108152            6522        0.272111      593.361023      162.451004       77.631401       45.121727
              35             154      212.788986             N/A       35.077621      177.988159      100.168831        0.568937        0.508800        2.340721        mushroom             yes      -73.926789           11435        0.962067       35.277668      177.454391       98.190468      615.323853
              36             150      128.267090             N/A      140.249985      236.585938       95.969658        0.350876        0.025000        2.746570        mushroom             yes      -28.507793           11133        0.694253      139.217621      234.648972       94.777534      475.434570
              37              28       73.639412             N/A      606.735962      229.463837       45.835991        0.694715        0.025000        2.577117        mushroom             yes       42.868503            1998        0.695752      608.538818      229.052368       47.552494       52.059151
              38              88      129.166031             N/A      674.220581      161.407379       43.750626        0.670778        0.025000        2.719413        mushroom             yes      -11.243513            5637        0.924666      673.684448      164.309738       43.163891      112.257446
              39             102       39.603706             N/A      580.436768      181.499985       48.494240        0.399750        0.025000        2.850228        mushroom             yes      -14.428376            7076        0.404007      581.200378      185.808502       47.368450       11.635628
              40              93      129.874023             N/A      689.359253       61.393196       87.986183        0.683216        0.565187        2.329826        mushroom             yes      -81.880808            5390        0.000000      689.590027       61.059799       85.143997      176.367645
              41               6      139.085953             N/A      603.411377      103.567963       44.219299        0.690487        0.025000        2.741859        mushroom             yes      -26.106135             312        0.000000      604.468689      105.978775       42.929314       94.699524
              42              31       50.036625             N/A      650.999695      227.755768       47.317932        0.630740        0.381710        2.243788        mushroom             yes       -6.272331            2156        0.000000      652.237732      226.002014       47.081982       84.218132
              43              18       27.375416             N/A      589.133606      173.231384       28.794788        0.456953        0.025000        2.641615        mushroom             yes      -53.198954            1209        0.632967      588.345642      174.673813       26.597799       27.895071
              44              50      127.079041             N/A      539.647278      239.359161       21.991611        0.442636        0.025000        2.713990        mushroom             yes      -71.651127            3265        0.125385      540.199585      240.157486       19.064697      104.063927
              45             105      119.934555             N/A      518.963501      258.750000       38.683380        0.403077        0.025000        2.733187        mushroom             yes      -85.690565            7195        0.299236      518.830811      258.474304       34.623096      129.073990
              46             128       70.202179             N/A      396.429810      204.052917       58.734951        0.670166        0.025000        2.378082        mushroom             yes       15.763471            8704        0.001917      396.372742      206.621109       59.460087      203.655212
              47             120       92.863518             N/A      498.697876      198.463730       41.280857        0.679216        0.387573        2.246904        mushroom             yes       18.443378            7973        0.000000      498.374573      200.350983       41.919418      102.755135
              48             142       69.142075             N/A       83.203102      373.430969      122.455582        0.460045             N/A        2.320326            thin             yes       74.124077           10221        0.000000       82.683403      373.425995      124.282997      612.465271
              49              57       19.729347             N/A      612.472534      205.923386       34.032768        0.650045        0.025000        2.592330        mushroom             yes       79.743506            4438        0.351587      612.597717      206.465210       37.106037       33.400818
              50              88      129.166031             N/A      651.492065      159.749771       50.623650        0.679164        0.025000        2.746332        mushroom             yes      -69.671598            5764        0.000000      650.749023      161.341995       45.880901       88.485977
