              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               1             136       77.182915             N/A      150.999283      209.697189      100.389557        0.535326             N/A        2.633311          stubby             yes      -55.039813             289        0.323369      151.309143      208.455597       98.559288      350.289215
              11             138      109.893494             N/A       73.962524      252.600006       69.690826        0.340362        0.020000        2.881055            thin             yes      -22.715561             409        0.000000       74.920799      255.028000       68.598099      457.249054
              12             151       91.105339             N/A      128.258240      184.106995      116.194572        0.450449        0.020000        2.530212        mushroom             yes      -35.811475            1290        0.260567      128.038406      182.777084      115.221985      371.685028
              17             148       54.186207             N/A       66.252197      297.229065      127.743736        0.212594             N/A        2.706916          stubby             yes      -72.119646            1104        0.000000       65.518700      296.584991      124.718002      495.518585
              20             165       28.866123             N/A       53.524742      224.518570       35.929646        0.735155        0.020000        2.736543        mushroom             yes        0.999997            2275        0.158473       50.055420      223.668747       35.991993      502.500885
              21             152       71.800568             N/A      103.638214      167.914734      148.633011        0.650509             N/A        2.613057          stubby             yes       34.730907            1356        0.869502      104.050461      169.361954      149.676178      430.833313
              25             173      115.555107             N/A      236.867340      193.317719      120.891731        0.487371        0.020000        2.807662        mushroom             yes      -15.818326            2652        0.000000      239.639999      192.102005      120.033997      282.787048
              30             156      188.331085             N/A       38.204700       66.916687       99.504700        0.497634        0.020000        2.822109        mushroom             yes        2.685127            1721        0.600997       35.320301       67.179268       99.640533      510.831635
              33             192       80.886429             N/A      448.186768      230.021576       44.874916        0.382580        0.020000        2.490339        mushroom             yes      -45.365110            3930        0.000000      449.024963      228.739731       43.323704      134.845184
              39             149       52.478451             N/A       76.591667      263.944733      166.815079        0.236356        0.020000        2.316415            thin             yes      -52.727214            1186        0.056449       75.720100      263.197998      165.307007      495.519836
              40             147      108.068550             N/A      127.057404      236.411362      116.538071        0.432888        0.020000        2.570905        mushroom             yes       13.044899             979        0.962225      128.883560      236.485138      116.961525      392.940887
              44             146       40.828106             N/A      165.998749      194.171371      102.425240        0.615154        0.020000        2.289427        mushroom             yes      -10.873563             919        0.821795      167.261963      195.619965      102.056038      330.298676
