              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               0               6       95.085373             N/A      289.337280      246.892776      102.279770        0.344700        0.020000        2.912536            thin             yes       -8.829260             240        0.415832      291.681335      249.781876      101.701874      117.330803
               1              12      149.542740             N/A      370.319366      209.969040      119.756310        0.478895        0.020000        2.727234        mushroom             yes      -60.340863             651        0.724736      370.236969      208.643173      117.423470      214.502014
               2               6       95.085373             N/A      288.345825      247.454178      102.102081        0.020000             N/A        2.798176            thin             yes       -9.505879             240        0.938535      290.444824      250.657028      101.460861      116.184250
               3              42      105.884048             N/A      357.120422      131.115585      139.766846        0.486767        0.020000        2.709124        mushroom             yes       -1.249956            2383        0.673836      354.718994      129.610001      139.705002      278.182709
               4              43      109.740509             N/A      351.012085      198.193314      134.246948        0.708740        0.020000        2.532515        mushroom             yes      -28.173537            2436        0.547115      352.490265      199.758423      133.093903      208.018204
               5              36       25.704958             N/A      346.682922      167.364380      126.847511        0.852055        0.020000        2.455930        mushroom             yes       17.547640            2067        0.034315      348.309418      167.086731      127.369270      231.933487
               6              43      109.740509             N/A      363.400848      196.184891      137.299072        0.825867        0.020000        2.378546        mushroom             yes       72.972985            2467        0.000000      363.593964      196.823853      139.478714      222.258911
               7              16       35.760830             N/A      432.921356      137.037994      142.995468        0.732250        0.020000        2.457827        mushroom             yes       -6.575400            1165        0.237582      435.531311      136.276184      142.682068      322.385681
               8               7      113.390648             N/A      330.274200      207.534195      116.220940        0.613272        0.020000        2.541717        mushroom             yes       -9.079662             319        0.000000      328.627991      206.197006      115.882004      181.114288
               9              43      109.740509             N/A      364.867371      195.980560      137.185272        0.578195        0.020000        2.634119        mushroom             yes       57.492116            2467        0.000000      363.625000      196.776993      139.501007      222.258911
              10               8       66.177658             N/A      352.407410      118.378242      115.970734        0.475597             N/A        2.502430          stubby             yes       68.506998             473        0.812035      353.260895      118.547348      118.180344      281.006866
              11              21      169.817505             N/A      433.732880      181.991653      126.198624        0.582843        0.020000        2.298887        mushroom             yes       -5.586621            1504        0.032281      433.851135      179.907074      125.994392      289.965210
              12              16       35.760830             N/A      439.275024      124.455307      144.353409        0.667043        0.020000        2.209910        mushroom             yes        5.260799            1190        0.000000      440.777252      125.251320      144.509949      336.260834
              13              42      105.884048             N/A      344.966309      195.831039      129.050140        0.756917        0.020000        2.293578        mushroom             yes        6.962704            2290        0.772675      346.880005      196.141861      129.286911      204.559586
              14              21      169.817505             N/A      445.626923      178.681244      126.795135        0.557228        0.020000        2.323406        mushroom             yes       38.039423            1535        0.850104      444.606995      176.994995      128.337006      302.822327
              15              11       36.671810             N/A      352.166565      208.647064      112.992233        0.916841        0.020000        2.278984        mushroom             yes        2.726594             607        0.032200      353.098663      210.378586      113.085884      194.560944
              16               8       66.177658             N/A      354.424957       74.065277      110.385536        0.611677             N/A        2.279234          stubby             yes       58.619083             524        0.044665      354.326721       73.044769      112.066383      331.759369
              17              23       39.485191             N/A      351.252319      173.271912      127.608482        0.885113        0.020000        2.197296        mushroom             yes      -10.610498            1705        0.183498      349.594757      171.990784      127.216026      226.479797
              18               6       95.085373             N/A      286.951965      249.134323      102.169670        0.379077        0.020000        2.498384        mushroom             yes      -13.244533             238        0.000000      289.546997      251.199997      101.389000      114.863998
              19              42      105.884048             N/A      356.372803      151.657196      135.531143        0.665111             N/A        2.198870            thin             yes       84.140536            2347        0.180116      356.349854      151.502533      137.054718      253.259018
              20              30       66.320633             N/A      453.381683       86.185287      132.360840        0.960125        0.020000        2.241315        mushroom             yes       53.921143            1961        0.822649      453.156799       85.098450      133.884018      377.900513
              21              11       36.671810             N/A      335.412628      221.180206      112.288643        0.838931        0.020000        2.216655        mushroom             yes      -12.382393             586        0.000000      334.252014      219.695999      111.875000      172.448578
              22              31        6.462317             N/A      459.400055       82.301651      138.000000        0.241395        0.020000        2.364963            thin             yes      -78.324316            1971        0.000000      459.247986       81.803596      135.479996      384.997681
              23              22       25.255371             N/A      338.464233      211.043442      118.505531        0.566940        0.020000        2.113321        mushroom             yes       10.619669            1652        0.549428      336.216614      210.282928      118.950432      181.386932
              24              22       25.255371             N/A      332.520020      216.855606      116.038345        0.430851        0.020000        2.243998        mushroom             yes      -14.490865            1643        0.438213      330.555878      215.087997      115.355423      172.960541
              25              23       39.485191             N/A      343.179688      201.687973      122.741890        0.802580        0.020000        2.129492        mushroom             yes       -7.626307            2280        0.000000      341.426331      201.242737      122.499672      194.838898
              26              38       90.930717             N/A      378.855804       91.037605      142.089981        0.582233             N/A        2.201437          stubby             yes       55.903550            2220        0.144191      379.147461       92.279449      143.974335      331.610046
              27               7      113.390648             N/A      340.485352      189.323792      119.627365        0.722716        0.502883        1.968228        mushroom             yes      -40.164959             353        0.540277      339.522858      188.793823      118.699997      202.528458
              28              21      169.817505             N/A      470.229340      172.388428      130.136078        0.506377        0.020000        2.108079        mushroom             yes       30.698254            1589        0.636052      469.393188      170.918839      131.139938      329.694214
              29              38       90.930717             N/A      380.133209       87.686470      143.019012        0.691321        0.020000        1.909706        mushroom             yes       63.481113            2223        0.462748      380.614166       87.207214      144.379700      336.853424
              30               7      113.390648             N/A      340.546326      163.656937      119.283577        0.286832        0.020000        2.226926            thin             yes       23.440590             389        0.129370      342.707001      164.688126      120.321625      228.695679
              31              11       36.671810             N/A      345.179199      217.120071      112.042053        1.082930        0.687886        1.972831        mushroom             yes      -15.290319             599        0.390315      344.427429      215.600708      111.578613      183.608902
              32              12      149.542740             N/A      369.766022      210.742706      117.789780        0.472177        0.020000        2.157943        mushroom             yes      -13.244342             650        0.765469      369.886993      208.643997      117.294998      214.034561
