              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               0              41      137.601395             N/A       84.525070      276.983765       25.721497        0.567826        0.020000        2.908189        mushroom             yes        3.945448            4072        0.000000       84.676399      280.035004       25.932199      201.688354
               1              94      158.576797             N/A      355.856873      294.200043       75.636765        0.265625        0.020000        2.924783            thin             yes      -62.907793            8987        0.805508      357.333923      293.648773       72.554840      126.173637
               2             150      154.394287             N/A      171.995789      236.000000       90.264511        0.277540        0.020000        2.912162            thin             yes      -60.975456           14327        0.782087      171.064545      236.966553       87.845604      121.717979
               3             137      108.801529             N/A      493.798431      716.373047       62.345310        0.743937        0.020000        2.856025        mushroom             yes       -0.601874           13037        0.997882      490.675995      716.867981       62.312099      558.143799
               4              15       72.968681             N/A      261.210876      191.163788        5.132645        1.667185        0.020000        2.658252        mushroom             yes       13.037754            1366        0.000000      262.177002      192.779007        5.568470      107.214340
               5              94      158.576797             N/A      384.107941      285.199982       88.772408        0.328583        0.020000        2.932405            thin             yes       23.561471            9016        0.911195      383.905212      288.308319       90.130798      158.979385
               6              82      186.780060             N/A      399.973633      244.568314       24.426514        0.020000             N/A        2.910155            thin             yes      -12.817059            7803        0.000000      397.717010      242.613007       23.747200      168.714157
               7             131      145.753098             N/A      640.170654      719.799866      102.838966        0.200000        0.020000        2.944957            thin             yes       27.519115           12204        0.495775      637.471924      720.376709      104.276741      656.241760
               8              62      104.767677             N/A      250.715057      249.757675       60.532436        0.831996        0.020000        2.840186        mushroom             yes       22.037867            5687        0.936679      250.798615      252.395752       61.600853       41.919109
               9              94      158.576797             N/A      353.575500      292.084534       71.440628        0.723586        0.020000        2.898798        mushroom             yes        5.096273            8986        0.000000      356.148010      294.255005       71.740799      124.341721
              10             113       25.830254             N/A      364.561646      405.900787       33.442898        0.421709        0.020000        2.908565        mushroom             yes       67.277263           10284        0.861615      363.328522      406.712860       36.968658      170.837799
              11               6      221.777573             N/A      425.263794      186.752701       11.182468        1.109327        0.618305        2.583920        mushroom             yes       30.063524             888        0.914285      425.113251      188.421341       12.152249      201.627853
              12             129      112.577194             N/A      456.238190      516.271912       26.491087        0.699330        0.020000        2.888239        mushroom             yes       -7.726369           11703        0.000000      455.255005      519.346008       26.053200      333.573181
              13              65      177.499023             N/A      408.684601      289.799988       79.214874        0.200000        0.020000        2.913401            thin             yes       55.762138            6026        0.855630      408.040466      291.310577       81.627853      180.650864
              14             140      134.179489             N/A      514.954529      744.784790       49.229095        0.541755        0.020000        2.863828        mushroom             yes       59.975313           13155        0.000000      513.572021      745.648987       52.050201      600.470520
              15              99      122.215614             N/A      386.471893      368.442352      123.512306        0.584310        0.020000        2.853057        mushroom             yes       33.612217            9523        0.431696      385.579315      366.400482      124.993561      211.839096
              16              69      138.578537             N/A      363.379822      272.508209       74.429321        0.577840        0.020000        2.882988        mushroom             yes       15.557971            6235        0.862970      363.657806      275.154205       75.170059      115.193787
              17              62      104.767677             N/A      247.346527      254.076538       64.280571        0.511256        0.020000        2.822091        mushroom             yes      -32.311198            5687        0.725622      247.133636      251.661896       62.747513       45.365448
              18              27      127.493088             N/A      151.021622      209.400024       12.074375        0.249075        0.020000        2.922511            thin             yes      -49.355873            2543        0.262725      149.897995      210.884003        9.906050      152.963409
              19             128       26.122263             N/A      418.815704      504.179504       34.514748        0.358490        0.020000        2.924652        mushroom             yes      -16.508182           11613        0.000000      419.419006      501.252014       33.628899      289.968201
              20              28      148.441437             N/A      174.927017      159.389496       39.569122        0.715231        0.020000        2.841557        mushroom             yes       -8.945892            2776        0.574441      177.082916      157.578537       39.125904      167.378693
              21             134      136.419327             N/A      438.000000      526.055359       33.404900        0.309915        0.020000        2.888648            thin             yes      -54.588795           12425        0.000000      439.601013      525.791016       31.122499      326.363617
              22              61       39.516579             N/A      253.854141      252.589584       79.118477        0.730792        0.020000        2.916483        mushroom             yes       -0.637869            5645        0.208990      256.052094      250.427612       79.084152       50.425407
              23             141      126.068970             N/A      443.740051      583.175659       10.892351        0.417108        0.020000        2.876559        mushroom             yes       10.994988           13382        0.000000      441.282990      584.885986       11.474000      385.934906
