              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               0              15      177.607483             N/A       83.635147      570.510010       60.393635        0.624920        0.020000        2.612223        mushroom             yes      -19.713481            1400        0.000000       82.686417      568.326538       59.540596      533.069336
               1              26      198.193359             N/A      188.082092      537.176086      131.239243        0.916716        0.020000        2.575882        mushroom             yes      -22.874629            3937        0.353737      186.539291      535.794800      130.365585      436.937561
               2              14      101.526978             N/A      124.111977      526.702637       32.997540        0.496152        0.020000        2.775077        mushroom             yes       -1.215785            1085        0.405824      123.809822      523.806274       32.935738      459.703827
               3              26      198.193359             N/A      171.630951      547.709167      131.645493        0.669439        0.020000        2.657505        mushroom             yes       18.683596            3984        0.000000      172.177963      549.405640      132.248260      463.187012
               4              21      328.905029             N/A      272.199982      438.754913       97.128754        0.444859        0.020000        2.937613        mushroom             yes        7.503300            2459        0.000000      269.151154      438.498291       97.531738      290.477051
               5              15      177.607483             N/A       62.980785      569.926147       67.442230        0.731389        0.020000        2.262055        mushroom             yes      -26.778499            1443        0.531712       62.215462      570.683594       66.898819      556.932861
               6              18       85.159050             N/A      163.424469      548.792542      103.756538        0.348267        0.020000        2.867207            thin             yes      -18.319118            2039        0.421669      160.843857      548.639954      102.900635      447.107727
               7              15      177.607483             N/A      167.884445      491.799988       53.149429        0.299713        0.020000        2.894168            thin             yes        1.979221            1145        0.000000      165.178101      490.549683       53.252453      393.398193
               8              15      177.607483             N/A      105.972214      567.683899       52.006954        0.387896        0.020000        2.735646        mushroom             yes       24.097811            1348        0.000000      105.863258      565.471924       52.997517      504.667084
               9              21      328.905029             N/A      246.088257      549.022095      101.371872        0.411226        0.020000        2.689601        mushroom             yes       20.879501            2740        0.000000      248.287415      549.381531      102.221878      423.301758
              10              26      198.193359             N/A      198.689743      522.675720      135.065750        0.020000             N/A        2.863924            thin             yes        3.017034            3923        0.000000      196.577087      520.514648      135.225037      415.920471
              11              57       71.517288             N/A      363.340942      240.840851      110.034119        0.305426        0.020000        2.850684            thin             yes      -51.768043            7214        0.000000      362.318542      242.109497      107.965965      116.716454
              12               6      122.323418             N/A      284.399994      252.546158       52.617882        0.321484        0.020000        2.843175            thin             yes        5.555603             175        0.863996      284.537292      255.470337       52.902626       99.808495
              13              32      114.141495             N/A      380.206360      518.128540       90.227661        0.489959        0.020000        2.825961        mushroom             yes        8.742153            4856        0.000000      382.793457      516.889404       90.668770      386.130890
              14              14      101.526978             N/A      107.628624      532.009827       25.043734        0.493864        0.020000        2.811484        mushroom             yes      -22.752328            1120        0.000000      108.940758      529.505859       23.858168      480.298950
              15              31      114.280579             N/A      401.200012      537.329773      133.813126        0.203955        0.020000        2.859298            thin             yes      -23.984494            4682        0.632660      401.968323      534.765503      132.622162      428.225372
              16              59      133.684906             N/A      383.949921      340.050232       69.424484        0.722618        0.020000        2.742513        mushroom             yes       -4.973598            7469        0.462250      381.192596      339.731293       69.182930      193.117065
