              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               0              18      157.731079             N/A      320.798706       63.959347       70.522476        0.531940        0.020000        2.686658        mushroom             yes       -8.692520            1252        0.389570      318.569336       62.690716       70.130310      144.932617
               1               1       23.018995             N/A      317.400024      173.000000       17.596556        0.311035        0.020000        2.959849            thin             yes       49.731955              40        0.000000      315.595581      171.820480       20.141411       43.093204
               2               2       50.476936             N/A      325.825256      164.868561       36.104755        0.481723        0.020000        2.700816        mushroom             yes      -71.521712              59        0.000000      324.938660      165.285370       33.173092       33.649254
               3               7       32.904537             N/A      297.766113      172.663071       30.422508        0.521507        0.020000        2.733673        mushroom             yes       -4.177211             180        0.397135      296.706757      175.532944       30.199081       41.415260
               4              19      122.455643             N/A      290.503052      123.003227       51.800583        0.351376        0.020000        2.890312        mushroom             yes       17.471066            1442        0.000000      293.220978      121.648888       52.756355       84.799988
               5               0       24.021727             N/A      321.396790      190.536255       55.548992        1.105135        0.993170        2.678060        mushroom             yes       -1.985008               1        0.000000      322.990570      182.562881       55.267178        0.000000
               6               7       32.904537             N/A      286.000031      163.800003       18.406952        0.355438        0.020000        2.969749        mushroom             yes       16.108853             208        0.000000      288.774536      164.294312       19.220854       61.678230
               7              32      132.693085             N/A      384.946533      212.416214       39.450771        0.626675        0.020000        2.819730        mushroom             yes        8.524215            3009        0.878769      387.530823      210.935013       39.897224       86.566109
               8               3       17.965675             N/A      309.435516      176.861282       49.469135        0.462459        0.020000        2.623532        mushroom             yes      -43.679221             134        0.000000      310.567963      175.549728       47.814434       17.965673
               9              39      160.237274             N/A      367.800018      144.800003       53.996925        0.200000        0.020000        2.896969            thin             yes       14.670593            3574        0.000000      369.780518      146.769012       54.728054       63.532909
              10              36       31.487631             N/A      344.068298      175.329422       40.331932        0.463666        0.020000        2.761964        mushroom             yes      -45.306200            3450        0.379195      345.843658      176.338104       38.268093       31.444010
              11              29      125.610329             N/A      287.165680       68.245605       94.489716        0.531527        0.020000        2.716393        mushroom             yes       35.836072            2895        0.177136      288.720795       68.400093       95.618317      155.650620
              12              10       93.911240             N/A      308.032135       98.597374       20.909891        0.376139        0.020000        2.723819        mushroom             yes       15.512072             409        0.000000      310.693970       98.779747       21.650419      110.822411
              13              33      129.122162             N/A      405.799957      161.171951       30.239559        0.336914        0.020000        2.836840            thin             yes       55.928344            3244        0.008489      406.365814      162.625259       32.545509      101.433060
              14              11      136.003738             N/A      242.068207      176.189438       39.946690        0.833197        0.752682        2.436573        mushroom             yes      -74.590861             529        0.000000      242.639206      176.014679       37.780121       93.682770
              15              33      129.122162             N/A      452.566345      147.816116       30.765934        0.537666        0.404130        2.331582        mushroom             yes      -54.651842            3327        0.317031      453.593781      148.382019       29.112232      154.162796
              16              24       97.911530             N/A      287.167358      179.885529       70.382759        0.535930        0.020000        2.591531        mushroom             yes      -41.861602            2130        0.000000      287.993713      181.460709       68.788902       42.519455
              17              11      136.003738             N/A      261.960022      177.283615       38.372417        0.551559        0.020000        2.557768        mushroom             yes       39.875992             500        0.000000      260.528931      178.222366       39.802246       73.877922
              18              29      125.610329             N/A      314.320038      142.495255       79.813812        0.501829        0.020000        2.812952        mushroom             yes       38.711336            2756        0.000000      315.725372      141.289551       81.297882       65.563690
              19              33      129.122162             N/A      412.600006      162.199982       28.740433        0.328949        0.020000        2.763639            thin             yes       78.465646            3254        0.352200      412.719666      162.845184       31.955914      108.188309
              20               2       50.476936             N/A      320.233368      170.799988       33.038563        0.315341        0.200000        2.749733            thin             yes       80.202864              46        0.000000      320.580475      170.298386       36.571083       25.203262
              21               7       32.904537             N/A      297.210052      175.616730       27.251221        0.700195        0.453716        2.246905        mushroom             yes       36.734228             183        0.475778      295.747528      175.468491       28.348305       43.424152
              22              35       51.304783             N/A      359.628815      168.305984       26.933529        0.397935        0.020000        2.803577        mushroom             yes       32.408041            3415        0.382331      362.020325      168.646332       28.466995       54.458954
              23              23      116.507790             N/A      245.635239      183.186981       57.982548        0.327637        0.020000        2.669240            thin             yes       53.606817            1948        0.963108      244.709869      184.288239       59.934071       93.519409
              24              35       51.304783             N/A      365.650482      165.799988       19.321293        0.252563        0.020000        2.716096            thin             yes       84.684301            3422        0.000000      365.858185      166.122528       23.444441       61.635384
              25              19      122.455643             N/A      263.908356       90.188995       39.369087        0.336845        0.020000        2.747077            thin             yes      -77.067669            1527        0.121691      263.946014       89.502869       36.376553      134.922531
              26              39      160.237274             N/A      377.933228      142.423645       53.391747        0.469963        0.020000        2.726123        mushroom             yes      -20.391206            3599        0.787681      375.604523      141.199783       52.413849       72.053909
              27              35       51.304783             N/A      359.966736      173.259293       31.731958        0.484054        0.020000        2.723287        mushroom             yes      -22.652791            3406        0.383619      357.927368      171.882538       30.705055       48.059830
              28              10       93.911240             N/A      303.701263      140.236023       33.795536        0.334854        0.020000        2.758374            thin             yes      -56.842526             344        0.785209      305.293518      140.187958       31.357260       63.545895
              29              26      131.765182             N/A      387.906952      130.597061       96.215790        0.629479        0.020000        2.694706        mushroom             yes        9.062332            2375        0.424127      389.741577      132.214508       96.605896      105.438477
