              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               0               4      149.094635             N/A      159.166534      120.308937       45.311157        0.633891        0.020000        2.627596        mushroom             yes        2.455442             366        0.000000      161.694183      120.718262       45.420959       63.445553
               1              57        6.776932             N/A      134.526016      286.460327        9.671015        0.433368        0.020000        2.881623        mushroom             yes        0.437271            5886        0.211969      138.218155      286.419647        9.699195      139.221054
               2              53       26.283237             N/A       47.618031      177.674164       34.503796        0.380338        0.020000        2.913399        mushroom             yes       -7.650704            5581        0.000000       47.492119      180.704636       34.096363      144.807068
               3              26      105.551453             N/A      156.883209      146.716537       26.043091        0.737669        0.020000        2.935089        mushroom             yes       16.373571            2697        0.048353      158.281738      143.539032       27.063116       38.932262
               4              26      105.551453             N/A      103.822906      115.297256        9.741058        0.893221        0.020000        2.555063        mushroom             yes       63.764142            2808        0.007201      103.039703      116.084557       11.994367      112.493050
               5              37       97.180618             N/A      136.779663      222.329865       22.397512        0.325331        0.020000        2.852366            thin             yes      -88.838704            3527        0.000000      136.717087      222.318588       19.260860       68.133522
               6              31       44.788601             N/A      133.507996      161.784088        8.264863        0.598194        0.020000        2.880105        mushroom             yes        1.080463            3223        0.192323      133.918259      165.530594        8.335944       68.441315
               7              50      113.393707             N/A      122.209442      175.527466       25.763388        0.517031        0.020000        2.929018        mushroom             yes       -5.318502            5211        0.496919      121.097565      178.512329       25.466866       59.417297
               8              45      169.341995             N/A       87.005486      288.630707       33.943138        0.799917        0.020000        2.729383        mushroom             yes       14.019854            4696        0.402855       84.373833      287.870361       34.627129      153.391022
               9              23      149.496902             N/A      122.820183      107.077316       31.475605        0.790474        0.020000        2.449833        mushroom             yes       10.837266            2216        0.080824      123.544495      109.610870       31.980045       95.627136
              10              24      143.289398             N/A      185.427353      117.257568       37.171093        0.272949        0.020000        2.856709            thin             yes      -77.217100            2414        0.002796      184.689133      117.408340       33.850143       65.710083
              11              43      140.483765             N/A       76.107384      220.346176       37.664772        0.462866        0.020000        2.830484        mushroom             yes       15.815825            4088        0.000000       74.534042      222.905273       38.515732      119.750580
              12              50      113.393707             N/A      108.687286      179.974228       24.455618        0.333903        0.020000        2.722472            thin             yes       29.674108            5237        0.000000      108.366188      177.833160       25.689222       73.138664
              13              43      140.483765             N/A      118.974831      210.569992       37.201324        0.869604        0.020000        2.482518        mushroom             yes      -13.084967            3998        0.501412      118.947998      208.676987       36.761288       67.054253
              14               7        7.329424             N/A      171.228149      136.122681       47.300732        0.365065        0.020000        2.778612        mushroom             yes       20.218653             687        0.996616      173.983932      135.311539       48.358734       49.477249
              15               8      137.227188             N/A      180.854202      124.255547       46.864269        0.977247        0.020000        2.355817        mushroom             yes       -5.008063             712        0.448019      178.269150      124.656120       46.635036       56.735939
              16              57        6.776932             N/A      135.033875      284.485229       10.594147        0.274488        0.020000        2.645939            thin             yes        5.117460            5885        0.000000      138.098312      285.809814       10.893122      138.160370
              17              24      143.289398             N/A      243.716705       53.206173       41.643375        1.092889        0.020000        2.718146        mushroom             yes        3.028064            2615        0.719452      242.021362       50.985744       41.791157      159.577179
              18              11       93.400101             N/A      139.816559      142.963898       67.974075        0.886589        0.020000        2.582565        mushroom             yes        5.646117            1349        0.000000      140.676285      140.699692       68.213516       71.223282
              19              13      104.823761             N/A      105.200005      177.434845       53.843891        0.340030        0.020000        2.881380            thin             yes       27.715592            1592        0.572679      106.127350      175.112656       55.157555       92.430237
              20              11       93.400101             N/A      123.402603      130.757889       76.431244        0.665184        0.020000        2.791591        mushroom             yes       -8.541771            1390        0.000000      126.261963      129.944901       75.984756       94.701065
              21               8      137.227188             N/A      223.123352       60.678715       43.232006        0.249435        0.020000        2.777288            thin             yes       59.162398             979        0.933379      222.614563       62.208755       45.932831      177.217560
              22              56       98.697205             N/A      142.080948      267.135162       15.587493        0.336866        0.020000        2.750913            thin             yes       61.589929            5848        0.000000      140.650543      267.553314       18.342535      113.771294
              23              17       13.057997             N/A       67.200005      179.746750       52.790333        0.200000        0.020000        2.884774            thin             yes       -7.600386            1721        0.000000       67.904312      176.619583       52.362606      140.375504
              24              26      105.551453             N/A      153.600006      146.199997       26.247225        0.020000             N/A        2.921738            thin             yes       -1.528929            2703        0.000000      153.952606      142.994629       26.161154       43.612301
              25              56       98.697205             N/A      137.000000      265.200012       18.975767        0.339585        0.020000        2.894981            thin             yes        0.581805            5841        0.000000      140.321121      264.227661       19.010908      110.236633
              26               9      129.983353             N/A      178.816208      148.071320       47.575317        0.489150        0.020000        2.752400        mushroom             yes      -85.630581             988        0.000000      178.685272      148.293365       44.201687       32.706230
              27               3      129.858765             N/A      135.759369      124.514633       51.073410        1.249632        0.020000        2.591587        mushroom             yes        0.727411             123        0.993499      137.271362      122.400055       51.106415       73.437843
              28               0       11.869978             N/A      178.317657      172.421219       38.377270        0.020000             N/A        2.755572          stubby             yes      -19.661134               2        0.464480      173.021866      171.394318       36.449909        4.221627
              29              18       60.474388             N/A      173.381012      188.388138       65.379112        0.904048        0.020000        2.464954        mushroom             yes       -4.615723            1789        0.000000      175.237747      189.339294       65.210686       63.140575
              30              38      134.722626             N/A      151.600006      263.942230       27.741938        0.293791        0.020000        2.840096            thin             yes      -49.828601            3760        0.205155      153.393814      264.226318       25.590620      101.681015
              31              46       94.563637             N/A      138.852707      159.635056       74.768799        0.252885        0.020000        2.860634            thin             yes       52.378968            4952        0.000000      140.282745      158.386414       77.232117      115.761803
              32              17       13.057997             N/A       67.109688      179.722412       52.277630        0.402611        0.020000        2.810693        mushroom             yes        1.519726            1721        0.000000       67.904312      176.619583       52.362606      140.375504
              33              30      121.574387             N/A       87.272957      153.409149       23.505243        0.777212        0.020000        2.550595        mushroom             yes        6.539874            3083        0.265258       88.324989      155.717255       23.796036      103.168381
              34              46       94.563637             N/A      145.455093      163.309143       75.339561        0.855004        0.020000        2.419823        mushroom             yes      -59.701445            4933        0.000000      144.612930      164.058807       73.409981      105.420113
              35              56       98.697205             N/A      146.890411      222.700577       22.684042        0.725294        0.020000        2.309952        mushroom             yes      -13.500030            5746        0.000000      144.828323      222.929138       22.185946       65.910172
