              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               4              12       39.875805             N/A      538.177185      212.313049       29.020967        0.505309        0.020000        2.767827        mushroom             yes       72.631025             211        0.000000      538.710999      213.264008       32.507500      101.695068
               5              11       34.434128             N/A      508.232574      187.683151       14.004426        0.211293        0.020000        2.867233            thin             yes       56.461181             154        0.134998      508.183929      186.185120       16.265568      114.604805
              13              69      118.077980             N/A      524.398621      114.042549       43.634487        0.447240        0.020000        2.808811        mushroom             yes       50.425452            5901        0.159662      522.561340      114.480469       45.919659      111.674141
              14              11       34.434128             N/A      511.013245      183.791672       15.172170        0.422850        0.020000        2.819098        mushroom             yes       23.422094             151        0.000000      510.601990      186.434006       16.330601      112.060890
              16              11       34.434128             N/A      516.170715      182.999985       19.071510        0.326477        0.020000        2.926868            thin             yes      -11.370603             141        0.000000      516.745972      186.167999       18.424000      105.164505
              17              65       14.411161             N/A      536.979492      142.453903       48.347176        0.495081             N/A        2.530686          stubby             yes      -50.504223            5850        0.290503      538.599304      142.916718       46.303246       79.272957
              18               9       18.062214             N/A      520.706726      194.474670       15.630063        0.518478        0.020000        2.705498        mushroom             yes      -37.895485             114        0.466808      519.920593      192.926117       14.278322      107.811874
              21               6       17.722269             N/A      539.727295      181.607803       33.488728        0.589507        0.020000        2.749096        mushroom             yes       49.936260              75        0.343263      538.828979      183.212021       35.674953       74.468048
              23              77       23.420502             N/A      570.205811      160.655182       69.193008        0.567871        0.412271        2.246969        mushroom             yes        0.656650            6761        0.328517      571.079346      162.620575       69.217659       47.436470
              25              31      181.940323             N/A      426.449432       95.125282       80.185989        0.653944        0.020000        2.574802        mushroom             yes       32.651879            1350        0.000000      428.182281       95.355843       81.306190      231.723465
              31              49      190.813385             N/A      347.354004      152.603592       79.955986        0.572357        0.020000        2.640564        mushroom             yes       20.628697            3882        0.326477      347.046814      155.092056       80.899872      264.818909
              36              42      165.264801             N/A      150.876297      217.945023      107.004021        0.696837        0.020000        2.494268        mushroom             yes      -26.302305            2525        0.000000      149.610001      216.923996      106.199997      482.727112
              43              18        9.346019             N/A      533.341309      174.801147       50.480694        0.769382        0.020000        2.696508        mushroom             yes       22.532544             392        0.414037      532.970398      171.841736       51.718098       67.394341
              46              11       34.434128             N/A      515.185364      188.502197       19.623272        0.411157        0.020000        2.626749        mushroom             yes      -37.008032             143        0.000000      515.155029      186.664001       18.237499      106.843674
              47              29       82.534767             N/A      467.966187      123.610077       38.418934        0.742200             N/A        2.210934            thin             yes      -20.750392            1123        0.220285      468.688782      125.214012       37.752422      172.567093
              48              68       17.466270             N/A      526.810303      107.340675       24.150730        0.451919        0.020000        2.734973        mushroom             yes       22.264657            5847        0.000000      524.396973      107.966003       25.171400      126.543312
              52              39      157.076294             N/A      266.750427      191.751968       82.591705        0.444817        0.020000        2.609823        mushroom             yes       17.386160            1849        0.298568      265.629761      194.010849       83.381256      351.492188
              53              33       18.107008             N/A      443.404114      167.457840       72.696053        0.642122        0.020000        2.622792        mushroom             yes        5.533617            1513        0.567138      443.410309      170.595154       73.000000      162.619019
              56               1       15.558319             N/A      568.811523      168.882889       54.750404        0.534830        0.414805        2.548062        mushroom             yes      -85.865635            6449        0.000000      568.495728      168.760468       50.064781       29.889444
              58              69      118.077980             N/A      510.626038       93.826622       38.588322        0.572078        0.217888        2.195296        mushroom             yes       19.571787            5942        0.625724      508.955658       95.023445       39.318893      138.304016
              67               0       26.029430             N/A      584.000000      167.600021       45.895168        0.200000        0.020000        2.695600            thin             yes       52.823067               3        0.000000      583.950989      170.244003       49.382000       15.216229
              69               0       26.029430             N/A      583.796692      166.932938       47.536007        0.410052        0.020000        2.654105        mushroom             yes       29.468997               4        0.883489      583.734070      170.230087       49.399426       15.433495
              72              29       82.534767             N/A      459.467041      115.834129       26.698143        0.241878        0.020000        2.638164            thin             yes      -32.753193            1144        0.626299      460.798004      117.267998       25.439600      190.354095
              76              32       27.585255             N/A      447.200043      167.780426       70.071236        0.281006        0.020000        2.691807            thin             yes       32.440307            1509        0.948464      448.361389      170.456131       71.925217      157.262024
              78              40      224.280701             N/A      122.509254      176.776352       64.747574        0.674818        0.200000        2.136769        mushroom             yes       41.921675            2130        0.039225      122.200035      178.050079       65.924515      512.746277
              79              23      105.919334             N/A      466.629883      207.410767       41.969856        0.780377        0.447457        2.291682        mushroom             yes       36.066441             490        0.438414      467.196991      209.113998       43.277302      156.112808
              80              66       32.150555             N/A      524.520325      124.502663       36.123337        0.200000        0.020000        2.554125            thin             yes      -72.156933            5789        0.861812      525.362976      124.611000       33.484001      103.832642
              81               1       15.558319             N/A      565.631165      167.568481       45.997257        0.200000             N/A        2.600671            thin             yes       72.462470              13        0.651950      565.681519      168.834442       50.006386       33.690598
              85              19       25.452967             N/A      502.237122      175.154373       59.141048        2.509186        2.201451        2.112851        mushroom             yes      -50.162304             416        0.223176      502.071564      173.538818       57.194450       99.832779
