              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
               3              14       99.232552             N/A      189.244476      184.704254       17.860508        0.338554        0.020000        2.858427            thin             yes        0.140295            1189        0.000000      190.893997      181.606995       17.869101       86.847076
               8              25      170.807556             N/A       85.383026      123.372612       56.284573        0.713959        0.020000        2.890574        mushroom             yes        5.689878            2091        0.162707       84.620583      119.882851       56.640476       92.343216
              11              16      194.595581             N/A       96.874588      224.600021       24.989496        0.360015        0.020000        2.958418        mushroom             yes       -8.002391            1309        0.353400       99.660278      227.205170       24.453306      109.653671
              15              33       20.221006             N/A      152.112030      110.825142       49.695751        0.555794        0.020000        2.732661        mushroom             yes       29.198877            3203        0.429239      154.447769      110.930191       51.002411       40.781872
              19              19      145.797394             N/A       19.471289      117.090637       36.904228        0.694999        0.020000        2.753578        mushroom             yes        9.512223            1640        0.000000       19.678499      114.432999       37.350899      152.190765
              22               7      161.125153             N/A      125.322144      280.334137       31.230438        0.818291        0.221666        2.414007        mushroom             yes       47.687434             741        0.029182      124.468918      279.329071       32.678692      160.766159
              28              13       56.353470             N/A      154.014191      174.478409       13.027713        0.337708        0.020000        2.919679            thin             yes       27.742503            1098        0.282466      153.060150      176.544617       14.224706       69.714745
              31              14       99.232552             N/A      188.286163      175.216537       19.056175        0.401977        0.020000        2.763259        mushroom             yes       29.559688            1182        0.186603      186.216003      177.149994       20.662701       80.400055
              43              30      168.728806             N/A       55.735722       85.130852      116.285942        0.477187        0.020000        2.808624        mushroom             yes      -65.402252            2997        0.006461       55.644299       83.936798      113.669998      148.198975
              54              19      145.797394             N/A       96.099937      133.177307       34.342384        0.363858        0.020000        2.815443        mushroom             yes       -2.888846            1549        0.000000       96.006165      136.230942       34.188217       65.770370
              58              13       56.353470             N/A      157.800003      191.655319        6.204309        0.285471        0.020000        2.979223            thin             yes        4.915136            1118        0.000000      154.248993      190.632004        6.522110       87.211113
              62              14       99.232552             N/A      161.399994      161.399994       35.408764        0.020000             N/A        2.936445            thin             yes        0.555775            1146        0.941308      162.109741      157.993652       35.442516       42.305202
              64              35       49.945526             N/A      151.879211       85.837730       56.828197        0.538099        0.020000        2.864586        mushroom             yes        4.990105            3297        0.040881      155.121994       86.849503       57.124802       68.280670
              69              29      150.142914             N/A       90.966301      171.927155      140.241257        0.321376        0.020000        2.812571            thin             yes      -42.328152            2637        0.605711       89.413200      172.888885      138.577393      128.064087
              70              18       87.816719             N/A      132.873642       98.623672       15.325021        0.709924        0.020000        2.344670        mushroom             yes       11.419409            1479        0.756012      130.854904       99.506195       15.770043       82.094719
              74              18       87.816719             N/A      124.870644       79.436615        6.732354        0.378089        0.282749        2.559168        mushroom             yes        0.466231            1500        0.609539      127.384850       80.706810        6.755276      106.097115
              78              13       56.353470             N/A      150.939087      150.492981       26.414381        0.456968        0.020000        2.534884        mushroom             yes       74.011994            1059        0.691497      151.319000      151.214996       29.261900       34.638790
              88              18       87.816719             N/A      130.848297      108.800003       16.658287        0.256843        0.020000        2.832803            thin             yes       74.927403            1470        0.942397      130.808243      107.850502       20.187130       72.401222
              90              16      194.595581             N/A      132.146729      165.263458       35.800476        0.244490        0.020000        2.881222            thin             yes       33.241406            1237        0.454483      129.396881      164.629852       37.649990       30.501003
              92               7      161.125153             N/A      141.484741      274.931335       40.206848        0.774326        0.020000        2.689080        mushroom             yes       11.514609             721        0.648468      139.147995      273.244995       40.793900      141.566345
              97              14       99.232552             N/A      210.746780      193.057190       12.566053        1.354692             N/A        2.340036          stubby             yes      -51.263470            1212        0.724068      210.327866      192.101120       11.264854      111.343109
             105              14       99.232552             N/A      164.022964      156.623154       33.040337        0.633868        0.200000        2.579630        mushroom             yes       43.230968            1147        0.547053      163.584625      158.471527       34.826149       44.027496
             111              18       87.816719             N/A      133.997314       84.583702       10.108481        0.507469        0.020000        2.610172        mushroom             yes        6.295361            1491        0.000000      131.738007       87.204399       10.490200       96.320770
             118              14       99.232552             N/A      148.824570      154.277512       38.237076        0.530532        0.020000        2.835101        mushroom             yes       -7.080629            1129        0.566176      149.844589      157.081619       37.866440       28.670881
             126              42       65.403122             N/A      164.820313      134.976715       89.790726        0.454304        0.020000        2.601441        mushroom             yes       50.549037            4203        0.306439      164.654007      136.709000       91.905502       58.951683
             127              37      130.852097             N/A      187.011490      101.140907      102.908676        0.517307        0.020000        2.455004        mushroom             yes       62.079066            3476        0.081621      185.985611      101.340019      104.880638       93.906540
             131               6      162.705185             N/A       91.049675      205.016251       59.434689        1.043754             N/A        2.297872            thin             yes      -60.681427             467        0.884921       90.088524      205.398315       57.592979       89.460098
             135              18       87.816719             N/A      132.555527      116.117523       22.810822        0.836304        0.020000        2.466537        mushroom             yes       11.826864            1462        0.000000      129.722000      115.997002       23.404699       62.701027
             140              16      194.595581             N/A      102.786133      219.713226       26.245161        0.652534        0.535556        2.414920        mushroom             yes      -22.430421            1302        0.000000      104.776680      220.593704       25.346685      100.805244
             149              19      145.797394             N/A       72.400002      134.083344       34.787651        0.320022        0.020000        2.881906            thin             yes       14.519933            1573        0.000000       72.933899      130.968994       35.605999       90.597061
             151               3      175.189835             N/A       70.649498      247.029388       44.269924        0.359372        0.020000        2.829385        mushroom             yes      -46.692199             300        0.873793       71.407997      249.205002       41.825600      142.076767
             154              29      150.142914             N/A       91.550575      168.522003      139.077408        0.613146             N/A        2.443687            thin             yes      -75.687503            2630        0.802860       91.025299      168.567001      137.011002      123.213783
             159              28      131.749496             N/A       23.839602      140.528595      115.523445        0.540188        0.020000        2.596197        mushroom             yes      -69.301434            2502        0.840917       24.203100      139.727005      113.194000      175.159500
             160              19      145.797394             N/A      117.492355      146.078842       36.202282        0.363656        0.020000        2.816149        mushroom             yes       -9.783397            1523        0.333050      119.293274      143.675156       35.684383       39.185184
             163               3      175.189835             N/A       70.305534      246.468460       41.588783        0.533167        0.200000        2.464510        mushroom             yes       -2.290857             302        0.522767       70.901138      249.316971       41.472366      144.169724
             166              14       99.232552             N/A      163.190353      162.636337       34.598778        0.367146        0.020000        2.878480        mushroom             yes       -4.396474            1149        0.666563      165.428955      160.043762       34.335426       46.467281
             167              29      150.142914             N/A       89.139610      168.832428      139.518585        0.450459        0.020000        2.637135        mushroom             yes      -60.508182            2630        0.000000       90.247200      169.354004      137.354004      124.144012
